Date,Sales,Product,Category,Region,Quantity,Discount,Unit Price
2023-10-21,469.41,Science Book,Books,Central,9,0.15,40.74
2023-10-21,823.68,Jeans,Clothing,West,8,0.3,105.88
2023-10-21,29.97,Textbook,Books,North,1,0.3,29.06
2023-10-21,213.39,Jacket,Clothing,South,3,0,60.07
2023-10-21,261.07,Yoga Mat,Sports,Central,3,0.2,82.83
2023-10-22,4070.2,Smart Watch,Electronics,West,7,0,492.44
2023-10-22,446.68,Cookbook,Books,South,9,0.15,44.78
2023-10-22,244.03,Cookbook,Books,West,9,0,19.01
2023-10-22,2859.92,Laptop,Electronics,South,8,0,275.2
2023-10-22,73.54,Dress,Clothing,Central,1,0.3,74.0
2023-10-22,286.86,Comics,Books,West,10,0,21.74
2023-10-22,2039.34,Smart Watch,Electronics,Central,4,0.1,417.4
2023-10-22,303.01,Textbook,Books,East,9,0.2,28.21
2023-10-22,260.62,Sneakers,Clothing,West,6,0.25,40.27
2023-10-22,567.77,Air Fryer,Home & Kitchen,West,6,0.2,90.4
2023-10-22,202.89,Pillow,Home & Kitchen,East,2,0.3,122.25
2023-10-22,2574.06,Headphones,Electronics,Central,5,0.15,539.14
2023-10-23,270.06,Jacket,Clothing,East,3,0,90.35
2023-10-23,195.2,Dress,Clothing,Central,4,0,40.2
2023-10-23,128.39,Comics,Books,East,6,0.15,20.15
2023-10-24,95.81,T-Shirt,Clothing,Central,1,0.25,107.93
2023-10-24,283.43,Coffee Maker,Home & Kitchen,West,4,0.2,80.16
2023-10-24,275.26,Hoodie,Clothing,South,5,0.25,69.48
2023-10-24,270.27,Jacket,Clothing,Central,4,0,70.72
2023-10-24,701.91,Blender,Home & Kitchen,West,7,0.05,105.65
2023-10-24,176.35,Textbook,Books,South,4,0,44.79
2023-10-25,120.95,Science Book,Books,Central,4,0.05,28.96
2023-10-25,515.77,Jeans,Clothing,East,10,0,50.97
2023-10-25,32.26,Hoodie,Clothing,West,1,0.1,36.5
2023-10-25,366.28,Jacket,Clothing,North,4,0,89.5
2023-10-25,140.13,Jeans,Clothing,South,2,0.3,81.52
2023-10-25,279.63,Dumbbells,Sports,Central,5,0,57.23
2023-10-25,105.09,Biography,Books,North,5,0.25,28.94
2023-10-25,115.99,Protein Powder,Sports,East,2,0.2,64.52
2023-10-26,252.78,Yoga Mat,Sports,West,5,0.15,57.39
2023-10-26,562.23,T-Shirt,Clothing,East,8,0.3,83.93
2023-10-26,141.33,Biography,Books,South,7,0.15,23.68
2023-10-26,292.81,Hoodie,Clothing,West,4,0.2,82.63
2023-10-26,652.32,Lamp,Home & Kitchen,South,5,0,117.68
2023-10-26,40.59,Dumbbells,Sports,Central,1,0.25,47.58
2023-10-26,361.85,Running Shoes,Sports,Central,4,0,77.73
2023-10-26,1189.94,Smartphone,Electronics,South,2,0.15,590.69
2023-10-26,69.24,Cookbook,Books,East,2,0,35.43
2023-10-27,260.89,Textbook,Books,West,9,0,27.14
2023-10-27,269.22,Science Book,Books,East,8,0,27.53
2023-10-27,272.28,Bicycle,Sports,Central,7,0.3,49.28
2023-10-28,2763.64,Camera,Electronics,North,4,0,554.98
2023-10-28,62.1,Textbook,Books,South,3,0.15,18.09
2023-10-28,102.7,Science Book,Books,West,5,0.2,21.18
2023-10-28,568.06,Tennis Racket,Sports,Central,6,0.1,93.52
2023-10-28,590.39,Bicycle,Sports,East,6,0.1,85.0
2023-10-28,91.34,Comics,Books,East,4,0,17.23
2023-10-28,301.78,T-Shirt,Clothing,North,3,0,89.16
2023-10-28,245.31,Hoodie,Clothing,West,4,0.2,63.37
2023-10-28,482.87,Jacket,Clothing,West,8,0,50.75
2023-10-28,571.04,Jacket,Clothing,Central,8,0.05,55.29
2023-10-28,795.05,Headphones,Electronics,West,1,0,700.35
2023-10-28,6415.13,Tablet,Electronics,Central,9,0,502.63
2023-10-29,549.17,Dress,Clothing,East,5,0.25,102.53
2023-10-29,624.21,Bicycle,Sports,South,8,0.15,66.93
2023-10-29,1183.0,Coffee Maker,Home & Kitchen,West,7,0,124.32
2023-10-29,248.1,Fiction Novel,Books,West,5,0.15,42.46
2023-10-29,303.9,Yoga Mat,Sports,North,5,0.25,56.1
2023-10-29,1712.25,Vacuum,Home & Kitchen,West,10,0.1,128.2
2023-10-30,744.7,Sneakers,Clothing,West,9,0.15,99.52
2023-10-30,483.68,Yoga Mat,Sports,East,7,0,61.83
2023-10-30,196.28,Biography,Books,East,8,0.3,28.28
2023-10-30,386.7,Bicycle,Sports,South,8,0.1,51.05
2023-10-30,294.16,Running Shoes,Sports,Central,6,0.3,73.85
2023-10-30,51.65,Hoodie,Clothing,East,1,0,46.79
2023-10-31,301.44,Protein Powder,Sports,West,5,0,58.96
2023-10-31,293.67,Jacket,Clothing,South,6,0.2,54.08
2023-10-31,129.19,T-Shirt,Clothing,South,2,0.2,85.39
2023-10-31,48.36,Sneakers,Clothing,West,2,0.3,36.37
2023-10-31,567.95,Air Fryer,Home & Kitchen,West,10,0.2,75.91
2023-10-31,364.87,Lamp,Home & Kitchen,North,4,0.1,93.79
2023-10-31,74.67,Textbook,Books,Central,2,0,34.71
2023-10-31,262.46,Jeans,Clothing,North,6,0.05,39.19
2023-10-31,177.03,Comics,Books,East,6,0.2,31.54
2023-10-31,257.14,Camera,Electronics,Central,1,0.1,292.9
2023-10-31,229.67,Bicycle,Sports,South,4,0,47.3
2023-10-31,18.91,Comics,Books,West,1,0.05,18.01
2023-11-01,4009.29,Laptop,Electronics,South,10,0.25,452.92
2023-11-01,48.0,Yoga Mat,Sports,North,1,0.1,37.53
2023-11-01,66.77,Fiction Novel,Books,Central,2,0.3,42.34
2023-11-01,6800.71,Smart Watch,Electronics,East,10,0,576.83
2023-11-01,40.45,Comics,Books,East,1,0.15,41.31
2023-11-01,3024.14,Camera,Electronics,Central,4,0.2,719.99
2023-11-01,3274.53,Smart Watch,Electronics,West,8,0,311.47
2023-11-01,1812.75,Lamp,Home & Kitchen,South,10,0,129.67
2023-11-02,246.08,Coffee Maker,Home & Kitchen,West,2,0,105.62
2023-11-02,131.13,Dumbbells,Sports,South,3,0.05,37.9
2023-11-02,102.92,Blender,Home & Kitchen,South,1,0.1,102.0
2023-11-02,1509.92,Smartphone,Electronics,West,2,0.25,775.24
2023-11-02,273.16,Bicycle,Sports,East,7,0.25,43.2
2023-11-02,894.86,Headphones,Electronics,West,2,0,306.88
2023-11-02,436.06,Hoodie,Clothing,North,4,0.2,102.01
2023-11-02,667.76,Coffee Maker,Home & Kitchen,West,6,0,95.08
2023-11-02,946.48,Smart Watch,Electronics,West,1,0,718.99
2023-11-02,3332.57,Camera,Electronics,South,4,0.05,742.39
2023-11-02,973.5,Jacket,Clothing,East,10,0.3,98.99
2023-11-03,199.52,T-Shirt,Clothing,West,3,0.1,51.92
2023-11-03,965.5,Lamp,Home & Kitchen,West,9,0.3,111.18
2023-11-03,4936.45,Laptop,Electronics,Central,7,0.2,611.96
2023-11-03,515.05,Tablet,Electronics,East,1,0,455.64
2023-11-03,621.3,Smartphone,Electronics,West,1,0.2,550.19
2023-11-03,466.1,Camera,Electronics,Central,1,0.2,406.71
2023-11-03,795.0,Protein Powder,Sports,North,10,0,65.97
2023-11-03,537.23,Dumbbells,Sports,East,7,0.1,70.22
2023-11-03,127.1,Coffee Maker,Home & Kitchen,West,1,0.15,104.7
2023-11-03,213.75,Yoga Mat,Sports,West,3,0.25,78.69
2023-11-03,199.0,Textbook,Books,Central,9,0.3,21.61
2023-11-03,594.85,Lamp,Home & Kitchen,North,8,0.1,72.76
2023-11-04,488.34,Protein Powder,Sports,North,5,0.25,73.94
2023-11-04,248.08,Textbook,Books,South,6,0.3,40.44
2023-11-04,99.61,Textbook,Books,Central,2,0.15,41.34
2023-11-04,3055.83,Headphones,Electronics,East,8,0.2,345.05
2023-11-04,984.37,Pillow,Home & Kitchen,West,9,0,78.74
2023-11-05,355.4,Sneakers,Clothing,West,7,0.2,42.11
2023-11-05,120.91,Running Shoes,Sports,West,1,0.1,83.69
2023-11-05,880.6,Jacket,Clothing,West,9,0.2,78.8
2023-11-05,3575.92,Laptop,Electronics,West,6,0.25,474.38
2023-11-05,356.33,Coffee Maker,Home & Kitchen,South,2,0.25,134.1
2023-11-05,497.04,T-Shirt,Clothing,South,6,0,46.65
2023-11-05,1404.26,Blender,Home & Kitchen,East,7,0,127.79
2023-11-05,903.78,Bicycle,Sports,East,10,0,58.77
2023-11-05,6675.89,Tablet,Electronics,North,6,0,687.27
2023-11-06,396.84,Blender,Home & Kitchen,North,4,0.3,117.02
2023-11-06,506.78,Fiction Novel,Books,East,10,0.05,43.82
2023-11-06,293.2,Jeans,Clothing,South,3,0,88.24
2023-11-06,5042.64,Smartphone,Electronics,Central,5,0.05,764.87
2023-11-06,671.04,Pillow,Home & Kitchen,North,5,0.3,130.76
2023-11-06,233.32,Biography,Books,South,5,0.05,35.84
2023-11-07,108.15,Biography,Books,Central,3,0.1,35.68
2023-11-07,860.84,T-Shirt,Clothing,North,7,0,103.0
2023-11-07,782.2,Dress,Clothing,Central,10,0.3,98.32
2023-11-07,655.57,Camera,Electronics,North,1,0.2,704.17
2023-11-07,846.7,Blender,Home & Kitchen,West,6,0.3,143.36
2023-11-07,201.17,Science Book,Books,East,6,0.25,30.12
2023-11-07,569.76,Blender,Home & Kitchen,West,4,0.1,121.66
2023-11-07,858.2,Dumbbells,Sports,South,8,0,87.38
2023-11-07,384.21,Pillow,Home & Kitchen,South,3,0.05,109.38
2023-11-07,4768.27,Headphones,Electronics,Central,9,0.3,678.9
2023-11-08,260.15,Jacket,Clothing,East,6,0.3,52.59
2023-11-08,134.99,Science Book,Books,North,5,0.25,28.24
2023-11-08,176.24,Comics,Books,North,9,0.3,18.86
2023-11-09,501.06,Pillow,Home & Kitchen,Central,8,0,55.59
2023-11-09,93.44,Cookbook,Books,South,2,0.05,35.52
2023-11-09,247.63,Biography,Books,East,10,0.15,20.69
2023-11-09,215.28,Dress,Clothing,South,2,0,83.28
2023-11-09,663.74,Pillow,Home & Kitchen,North,5,0.1,123.87
2023-11-09,939.69,Laptop,Electronics,West,2,0.1,419.78
2023-11-09,258.84,Bicycle,Sports,West,5,0.25,56.27
2023-11-10,1381.55,T-Shirt,Clothing,Central,10,0,97.21
2023-11-10,467.11,Blender,Home & Kitchen,South,4,0.25,133.17
2023-11-10,24.81,Biography,Books,West,1,0,17.77
2023-11-10,493.75,Blender,Home & Kitchen,East,5,0.25,105.58
2023-11-10,1005.62,Protein Powder,Sports,East,9,0,80.32
2023-11-10,787.74,Bicycle,Sports,North,8,0,66.77
2023-11-11,4534.07,Tablet,Electronics,Central,10,0.1,352.86
2023-11-11,128.35,Science Book,Books,Central,3,0.1,29.73
2023-11-11,1021.89,Smartphone,Electronics,South,2,0,356.5
2023-11-11,321.09,Tennis Racket,Sports,East,9,0.25,35.7
2023-11-11,184.75,Science Book,Books,North,5,0.3,36.96
2023-11-12,556.29,Running Shoes,Sports,East,8,0.25,64.13
2023-11-12,239.21,Fiction Novel,Books,South,7,0.15,26.55
2023-11-12,7748.94,Camera,Electronics,West,7,0,789.67
2023-11-12,247.22,Dumbbells,Sports,North,3,0.3,84.97
2023-11-12,619.51,Dumbbells,Sports,Central,7,0.3,90.1
2023-11-12,279.97,Tennis Racket,Sports,West,3,0.05,61.16
2023-11-12,629.65,T-Shirt,Clothing,East,6,0.2,82.36
2023-11-12,2862.37,Headphones,Electronics,West,7,0.1,287.53
2023-11-12,277.35,T-Shirt,Clothing,South,4,0.1,54.17
2023-11-13,726.39,Protein Powder,Sports,East,10,0.3,90.97
2023-11-13,583.05,Protein Powder,Sports,East,7,0,56.2
2023-11-13,624.47,T-Shirt,Clothing,North,7,0.25,89.95
2023-11-13,3838.1,Headphones,Electronics,North,5,0.05,571.92
2023-11-13,124.35,Pillow,Home & Kitchen,Central,2,0.2,55.98
2023-11-13,876.26,Tennis Racket,Sports,East,9,0.15,86.23
2023-11-13,997.3,Blender,Home & Kitchen,North,10,0.05,71.69
2023-11-13,371.21,Dress,Clothing,South,7,0.25,60.22
2023-11-14,264.2,Textbook,Books,Central,8,0.15,29.29
2023-11-14,139.58,Lamp,Home & Kitchen,West,2,0.1,68.03
2023-11-14,633.44,Lamp,Home & Kitchen,North,10,0.3,81.22
2023-11-14,241.77,Protein Powder,Sports,Central,5,0.25,44.82
2023-11-14,397.82,Jeans,Clothing,Central,10,0.25,36.93
2023-11-14,382.44,Tablet,Electronics,North,1,0,320.75
2023-11-14,7798.86,Tablet,Electronics,East,9,0.1,792.19
2023-11-14,777.6,Dress,Clothing,East,8,0,80.53
2023-11-14,68.53,Bicycle,Sports,North,2,0.3,33.17
2023-11-15,192.73,Cookbook,Books,West,10,0,15.56
2023-11-15,27.18,Science Book,Books,Central,1,0.2,26.44
2023-11-15,293.94,Dress,Clothing,West,3,0.2,106.4
2023-11-15,261.75,Jeans,Clothing,West,3,0.05,67.13
2023-11-16,1488.25,Lamp,Home & Kitchen,West,10,0,102.33
2023-11-16,236.84,Lamp,Home & Kitchen,West,2,0.15,111.8
2023-11-16,110.19,Biography,Books,South,3,0.25,38.05
2023-11-17,4547.87,Camera,Electronics,East,5,0,636.03
2023-11-17,187.67,Comics,Books,West,4,0,33.76
2023-11-17,220.7,Fiction Novel,Books,Central,7,0.2,30.24
2023-11-17,850.1,Protein Powder,Sports,Central,7,0,82.79
2023-11-18,713.49,Pillow,Home & Kitchen,Central,8,0.15,67.24
2023-11-18,295.79,Biography,Books,East,4,0.05,43.47
2023-11-18,150.22,Cookbook,Books,East,8,0.2,16.53
2023-11-18,396.6,Textbook,Books,West,7,0.15,41.55
2023-11-18,983.27,Pillow,Home & Kitchen,East,9,0.2,90.67
2023-11-18,1211.77,Lamp,Home & Kitchen,East,8,0.15,119.48
2023-11-18,815.55,Jacket,Clothing,West,5,0,98.17
2023-11-18,337.59,Jacket,Clothing,North,6,0.25,53.38
2023-11-18,7973.72,Smart Watch,Electronics,East,9,0.15,600.02
2023-11-18,60.23,Tennis Racket,Sports,East,1,0.15,48.64
2023-11-18,471.78,Headphones,Electronics,Central,1,0.3,472.28
2023-11-19,380.15,Vacuum,Home & Kitchen,Central,4,0,65.91
2023-11-19,495.05,Running Shoes,Sports,East,9,0.1,35.83
2023-11-19,3768.14,Headphones,Electronics,South,8,0.1,382.88
2023-11-19,2260.5,Camera,Electronics,West,4,0.1,365.41
2023-11-19,262.36,Coffee Maker,Home & Kitchen,North,3,0.3,87.13
2023-11-19,516.2,Running Shoes,Sports,Central,7,0.1,46.59
2023-11-19,247.42,Cookbook,Books,West,5,0.2,35.75
2023-11-19,3695.12,Smartphone,Electronics,South,3,0.05,757.85
2023-11-19,341.49,Bicycle,Sports,West,5,0,40.36
2023-11-19,128.14,Tennis Racket,Sports,North,1,0,90.89
2023-11-19,515.01,Textbook,Books,North,8,0,39.13
2023-11-20,852.22,Coffee Maker,Home & Kitchen,West,5,0.1,141.77
2023-11-20,239.14,Textbook,Books,Central,8,0.05,21.07
2023-11-20,2206.9,Headphones,Electronics,North,5,0.15,405.87
2023-11-20,891.71,Air Fryer,Home & Kitchen,West,9,0.15,104.64
2023-11-20,299.13,Pillow,Home & Kitchen,South,7,0.25,51.04
2023-11-20,142.1,Biography,Books,West,6,0.25,27.98
2023-11-20,1865.42,Camera,Electronics,Central,2,0,778.38
2023-11-20,225.34,Fiction Novel,Books,South,10,0.05,18.29
2023-11-20,1304.95,Air Fryer,Home & Kitchen,Central,10,0.1,98.01
2023-11-20,1930.26,Camera,Electronics,South,4,0.3,539.04
2023-11-20,133.04,Pillow,Home & Kitchen,Central,1,0,94.97
2023-11-20,80.47,Comics,Books,East,2,0.2,41.59
2023-11-21,3131.62,Headphones,Electronics,Central,4,0.1,681.13
2023-11-21,70.11,Lamp,Home & Kitchen,South,1,0.3,69.89
2023-11-21,1112.57,Vacuum,Home & Kitchen,South,7,0.15,137.25
2023-11-21,4436.31,Tablet,Electronics,East,10,0,339.82
2023-11-21,182.36,Yoga Mat,Sports,South,2,0.3,90.21
2023-11-21,313.02,Dumbbells,Sports,West,5,0,49.22
2023-11-21,1060.18,Tennis Racket,Sports,Central,9,0.1,87.69
2023-11-21,8008.92,Smart Watch,Electronics,Central,10,0.05,756.54
2023-11-21,703.1,Hoodie,Clothing,North,8,0.15,81.1
2023-11-21,1245.71,Blender,Home & Kitchen,West,10,0,108.0
2023-11-22,239.82,Jeans,Clothing,North,3,0.2,79.71
2023-11-22,371.92,T-Shirt,Clothing,Central,3,0.15,101.54
2023-11-22,56.62,Cookbook,Books,East,1,0,44.35
2023-11-22,611.03,Yoga Mat,Sports,East,5,0,86.14
2023-11-22,18.71,Science Book,Books,South,1,0.15,18.52
2023-11-22,56.41,Tennis Racket,Sports,North,1,0.05,52.29
2023-11-22,940.34,Dumbbells,Sports,North,7,0,94.6
2023-11-22,1835.55,Tablet,Electronics,Central,2,0,692.15
2023-11-23,805.87,Air Fryer,Home & Kitchen,Central,5,0.05,116.05
2023-11-23,1152.14,Vacuum,Home & Kitchen,West,10,0.05,90.92
2023-11-23,505.48,Protein Powder,Sports,South,5,0.15,87.85
2023-11-24,478.91,Sneakers,Clothing,North,6,0.3,97.78
2023-11-24,1043.08,Hoodie,Clothing,South,9,0.2,98.66
2023-11-24,208.95,Sneakers,Clothing,East,2,0,72.32
2023-11-24,816.77,Pillow,Home & Kitchen,West,7,0.3,122.3
2023-11-24,4295.7,Tablet,Electronics,East,10,0,292.15
2023-11-24,4859.54,Smart Watch,Electronics,West,10,0.1,447.31
2023-11-24,146.46,Running Shoes,Sports,West,2,0.15,77.56
2023-11-24,755.34,Lamp,Home & Kitchen,Central,5,0,104.18
2023-11-25,2552.59,Smart Watch,Electronics,Central,3,0.1,623.38
2023-11-25,389.54,Coffee Maker,Home & Kitchen,South,6,0.2,50.57
2023-11-25,1636.8,Air Fryer,Home & Kitchen,East,10,0.05,114.99
2023-11-25,306.84,Lamp,Home & Kitchen,Central,2,0.3,130.45
2023-11-25,673.88,Hoodie,Clothing,South,8,0.15,67.58
2023-11-25,277.64,Comics,Books,West,8,0,23.15
2023-11-25,6923.28,Smartphone,Electronics,South,9,0.1,511.58
2023-11-25,1000.55,Dress,Clothing,Central,8,0,80.33
2023-11-26,720.51,Air Fryer,Home & Kitchen,Central,5,0.1,100.55
2023-11-26,79.69,Textbook,Books,East,2,0,28.09
2023-11-26,414.64,Tennis Racket,Sports,West,8,0.15,40.75
2023-11-26,338.61,Jacket,Clothing,North,3,0.2,91.91
2023-11-26,648.57,Protein Powder,Sports,North,7,0,52.87
2023-11-26,836.17,Dress,Clothing,South,8,0.05,64.61
2023-11-26,391.33,Air Fryer,Home & Kitchen,North,4,0.25,74.53
2023-11-27,3638.2,Tablet,Electronics,East,6,0.05,451.65
2023-11-27,995.5,Air Fryer,Home & Kitchen,Central,6,0.15,133.22
2023-11-27,1061.76,T-Shirt,Clothing,West,9,0.05,104.85
2023-11-28,37.88,Textbook,Books,Central,1,0.15,31.81
2023-11-28,114.06,Pillow,Home & Kitchen,Central,2,0.2,50.88
2023-11-28,1305.12,Tablet,Electronics,South,2,0.15,525.77
2023-11-28,53.36,Biography,Books,East,3,0.25,17.8
2023-11-28,959.4,Dress,Clothing,Central,7,0.05,99.88
2023-11-28,455.02,Fiction Novel,Books,Central,10,0.3,43.67
2023-11-28,84.59,Tennis Racket,Sports,North,2,0.15,35.21
2023-11-28,95.33,Dumbbells,Sports,Central,2,0.15,39.13
2023-11-28,531.47,T-Shirt,Clothing,South,7,0,56.52
2023-11-28,398.17,Hoodie,Clothing,South,4,0.2,103.71
2023-11-29,2209.67,Smartphone,Electronics,North,4,0.25,563.41
2023-11-29,4201.63,Smart Watch,Electronics,Central,10,0.1,384.08
2023-11-29,270.03,Biography,Books,North,7,0.2,38.19
2023-11-29,610.45,Blender,Home & Kitchen,North,9,0.3,70.33
2023-11-29,428.87,Jacket,Clothing,South,7,0.25,67.32
2023-11-29,18.79,Cookbook,Books,East,1,0.3,22.73
2023-11-29,458.01,Dress,Clothing,Central,7,0.25,65.27
2023-11-29,917.79,Lamp,Home & Kitchen,North,9,0.1,93.54
2023-11-29,580.63,Dumbbells,Sports,East,7,0,67.75
2023-11-29,581.83,Vacuum,Home & Kitchen,Central,4,0.15,142.34
2023-11-29,643.82,Air Fryer,Home & Kitchen,West,7,0,77.85
2023-11-29,1246.33,Coffee Maker,Home & Kitchen,South,7,0,124.05
2023-11-30,147.88,Cookbook,Books,Central,7,0.3,26.71
2023-11-30,2604.02,Camera,Electronics,Central,3,0,723.48
2023-11-30,935.54,Jacket,Clothing,West,9,0,71.33
2023-11-30,279.61,Dress,Clothing,South,4,0.3,70.99
2023-11-30,2406.13,Headphones,Electronics,North,4,0.25,547.93
2023-11-30,562.03,Tennis Racket,Sports,West,9,0.1,49.14
2023-11-30,692.5,Lamp,Home & Kitchen,West,6,0.25,112.87
2023-11-30,803.41,Vacuum,Home & Kitchen,Central,7,0,101.92
2023-11-30,415.87,Air Fryer,Home & Kitchen,North,3,0.25,135.99
2023-11-30,857.81,Pillow,Home & Kitchen,East,10,0.2,73.34
2023-11-30,524.36,Dress,Clothing,North,6,0.1,65.6
2023-11-30,396.42,Blender,Home & Kitchen,East,5,0,65.05
2023-12-01,525.05,Running Shoes,Sports,West,5,0,63.09
2023-12-01,385.76,T-Shirt,Clothing,South,6,0,41.96
2023-12-01,496.97,Tennis Racket,Sports,North,6,0,59.98
2023-12-01,155.06,Lamp,Home & Kitchen,East,1,0.1,100.17
2023-12-02,1340.04,Hoodie,Clothing,Central,9,0.25,98.5
2023-12-02,237.79,Comics,Books,South,3,0,40.63
2023-12-02,479.35,Jeans,Clothing,South,9,0.2,42.9
2023-12-02,392.87,Bicycle,Sports,North,8,0.15,35.85
2023-12-02,465.12,Yoga Mat,Sports,Central,5,0.1,56.07
2023-12-03,142.91,Lamp,Home & Kitchen,Central,1,0,80.04
2023-12-03,1313.22,Jacket,Clothing,Central,10,0,66.9
2023-12-03,293.19,Jacket,Clothing,Central,4,0,39.22
2023-12-03,54.36,Comics,Books,East,2,0.2,21.62
2023-12-03,150.41,Dumbbells,Sports,South,2,0.25,59.5
2023-12-03,1051.44,Dress,Clothing,North,5,0.05,107.88
2023-12-03,296.92,T-Shirt,Clothing,East,4,0,41.95
2023-12-03,691.49,T-Shirt,Clothing,South,7,0.15,66.6
2023-12-03,3198.45,Smartphone,Electronics,South,4,0.2,486.92
2023-12-04,179.93,Yoga Mat,Sports,West,3,0.15,49.54
2023-12-04,416.96,Dress,Clothing,West,3,0.05,100.39
2023-12-04,96.82,Comics,Books,North,3,0.15,28.64
2023-12-04,5895.23,Tablet,Electronics,West,9,0.2,533.21
2023-12-04,448.93,Vacuum,Home & Kitchen,North,2,0,141.26
2023-12-04,6496.74,Headphones,Electronics,West,10,0,379.41
2023-12-04,589.6,Blender,Home & Kitchen,Central,4,0.05,120.98
2023-12-04,861.35,Air Fryer,Home & Kitchen,Central,5,0.15,118.47
2023-12-05,1057.8,Vacuum,Home & Kitchen,North,8,0.05,103.84
2023-12-05,1401.02,Camera,Electronics,Central,4,0.1,287.32
2023-12-05,887.95,Vacuum,Home & Kitchen,Central,6,0.15,108.3
2023-12-05,75.42,Yoga Mat,Sports,South,1,0,53.1
2023-12-05,159.31,Lamp,Home & Kitchen,Central,1,0,122.79
2023-12-05,839.78,Jeans,Clothing,East,7,0.05,91.78
2023-12-05,33.07,Science Book,Books,South,1,0.15,24.47
2023-12-05,91.24,Dress,Clothing,North,1,0.3,77.59
2023-12-05,1986.82,Headphones,Electronics,East,4,0.25,513.45
2023-12-06,4174.93,Headphones,Electronics,North,5,0,508.05
2023-12-06,478.6,Pillow,Home & Kitchen,Central,3,0.05,100.97
2023-12-06,126.58,Protein Powder,Sports,West,2,0.3,62.64
2023-12-06,560.53,Yoga Mat,Sports,West,7,0.15,72.94
2023-12-06,474.44,Yoga Mat,Sports,West,4,0.05,96.88
2023-12-07,7324.66,Camera,Electronics,East,6,0,751.94
2023-12-07,480.38,Bicycle,Sports,South,4,0,80.35
2023-12-07,437.93,Dress,Clothing,East,8,0.1,38.01
2023-12-07,5399.94,Headphones,Electronics,East,5,0.15,771.16
2023-12-08,342.54,Dumbbells,Sports,East,8,0.25,34.42
2023-12-08,380.4,Cookbook,Books,North,10,0,22.83
2023-12-08,200.86,Biography,Books,East,7,0,19.42
2023-12-08,416.86,Protein Powder,Sports,South,7,0,34.72
2023-12-08,74.08,Comics,Books,North,2,0.3,31.83
2023-12-08,1124.43,Camera,Electronics,North,1,0.05,804.52
2023-12-08,6899.48,Smart Watch,Electronics,North,10,0,420.3
2023-12-08,485.13,Camera,Electronics,West,1,0.05,296.45
2023-12-09,176.22,Comics,Books,South,9,0.3,15.72
2023-12-09,56.08,Textbook,Books,North,2,0.25,23.33
2023-12-09,54.35,Biography,Books,South,2,0.15,18.16
2023-12-09,324.45,Running Shoes,Sports,East,7,0.25,34.86
2023-12-09,1658.6,Lamp,Home & Kitchen,East,7,0,114.75
2023-12-09,1211.63,Jeans,Clothing,North,6,0,98.3
2023-12-09,2023.75,Vacuum,Home & Kitchen,South,10,0.25,137.64
2023-12-09,303.17,Protein Powder,Sports,Central,3,0,56.21
2023-12-09,4574.15,Headphones,Electronics,West,5,0.3,744.81
2023-12-09,322.53,Science Book,Books,East,9,0,18.62
2023-12-10,561.28,Cookbook,Books,Central,8,0.1,43.32
2023-12-10,1509.39,Dumbbells,Sports,East,10,0.15,94.28
2023-12-10,486.64,Blender,Home & Kitchen,Central,4,0.25,83.79
2023-12-10,143.53,Jacket,Clothing,South,1,0.05,96.65
2023-12-10,294.15,Cookbook,Books,West,10,0.2,18.69
2023-12-10,7760.15,Smart Watch,Electronics,North,10,0.05,496.92
2023-12-10,599.14,Hoodie,Clothing,North,4,0.05,81.15
2023-12-10,35.79,Biography,Books,South,1,0.2,24.63
2023-12-10,489.24,Protein Powder,Sports,West,6,0.15,48.32
2023-12-10,80.28,Dress,Clothing,South,1,0.1,45.77
2023-12-11,111.02,Vacuum,Home & Kitchen,Central,2,0.3,58.92
2023-12-11,235.91,Protein Powder,Sports,Central,4,0.15,52.17
2023-12-11,171.66,Sneakers,Clothing,South,3,0.05,45.9
2023-12-11,412.92,Biography,Books,West,6,0,42.17
2023-12-11,653.67,Protein Powder,Sports,East,8,0,57.65
2023-12-11,455.44,Comics,Books,West,8,0,38.43
2023-12-11,297.88,T-Shirt,Clothing,South,5,0.15,51.24
2023-12-11,184.2,Sneakers,Clothing,North,2,0.25,85.68
2023-12-11,147.74,Dumbbells,Sports,West,3,0.1,36.31
2023-12-11,600.9,Dress,Clothing,Central,6,0.15,68.45
2023-12-12,344.76,Tennis Racket,Sports,South,4,0.2,71.06
2023-12-12,320.28,Fiction Novel,Books,Central,9,0,24.46
2023-12-12,478.82,Blender,Home & Kitchen,Central,5,0,73.54
2023-12-12,2297.27,Laptop,Electronics,East,3,0.25,733.38
2023-12-12,619.46,Jacket,Clothing,East,10,0,46.82
2023-12-13,6780.81,Smart Watch,Electronics,Central,10,0,494.46
2023-12-13,291.59,Hoodie,Clothing,Central,4,0.15,62.62
